2018-10-31 12:59:34.242,2018-10-31 12:59:39.302,5060
2018-10-31 12:59:39.302,2018-10-31 12:59:54.363,15061
2018-10-31 12:59:54.363,2018-10-31 12:59:59.433,5070
2018-10-31 12:59:59.433,2018-10-31 13:00:14.495,15062
2018-10-31 13:00:14.495,2018-10-31 13:00:19.552,5057
2018-10-31 13:00:19.552,2018-10-31 13:00:34.658,15106
2018-10-31 13:00:34.658,2018-10-31 13:00:39.719,5061
2018-10-31 13:00:39.719,2018-10-31 13:00:44.783,5064
2018-10-31 13:00:44.783,2018-10-31 13:00:54.840,10057
2018-10-31 13:00:54.840,2018-10-31 13:01:04.898,10058
2018-10-31 13:01:04.898,2018-10-31 13:01:09.966,5068
2018-10-31 13:01:09.966,2018-10-31 13:01:25.038,15072
2018-10-31 13:01:25.038,2018-10-31 13:01:40.100,15062
2018-10-31 13:01:40.100,2018-10-31 13:01:50.204,10104
2018-10-31 13:01:50.204,2018-10-31 13:01:55.267,5063
2018-10-31 13:01:55.267,2018-10-31 13:02:00.344,5077
2018-10-31 13:02:00.344,2018-10-31 13:02:15.406,15062
2018-10-31 13:02:15.406,2018-10-31 13:02:25.467,10061
2018-10-31 13:02:25.467,2018-10-31 13:02:30.526,5059
2018-10-31 13:02:30.526,2018-10-31 13:02:45.581,15055
2018-10-31 13:02:45.581,2018-10-31 13:02:50.639,5058
2018-10-31 13:02:50.639,2018-10-31 13:02:55.698,5059
2018-10-31 13:02:55.698,2018-10-31 13:03:10.761,15063
